OrderID;CompanyName;OrderDate;Country;Salesperson;CategoryName;Sale
10956;Save-a-lot Markets;12-03-2018;Germany;Hellstern;Produce;424
10957;Old World Delicatessen;13-03-2018;Venezuela;Callahan;Beverages;720
10957;Ernst Handel;13-03-2018;Venezuela;Callahan;Grains/Cereals;266
10957;Reggiani Caseifici;13-03-2018;Venezuela;Callahan;Seafood;776,7
10958;Berglunds snabbkp;13-03-2018;Argentina;King;Condiments;427
10958;Berglunds snabbkp;13-03-2018;Argentina;King;Dairy Products;174
10958;Toms Spezialitten;13-03-2018;Argentina;King;Produce;180
10959;Ricardo Adocicados;13-03-2018;Brazil;Hellstern;Beverages;155
10960;Rancho grande;14-03-2018;Venezuela;Leverling;Beverages;45
10960;Blondesddsl pre et fils;14-03-2018;Venezuela;Leverling;Seafood;231,6
10961;Victuailles en stock;14-03-2018;Brazil;Callahan;Beverages;1080
10961;QUICK-Stop;14-03-2018;Brazil;Callahan;Grains/Cereals;42
10962;Save-a-lot Markets;14-03-2018;Germany;Callahan;Beverages;792
10962;Around the Horn;14-03-2018;Germany;Callahan;Dairy Products;324
10962;La maison d'Asie;14-03-2018;Germany;Callahan;Meat/Poultry;656
10962;Wartian Herkku;14-03-2018;Germany;Callahan;Produce;1350
10962;Kniglich Essen;14-03-2018;Germany;Callahan;Seafood;462
10963;Kniglich Essen;14-03-2018;Portugal;Dodsworth;Dairy Products;68
10964;Suprmes dlices;15-03-2018;France;Leverling;Beverages;1317,5
10964;Victuailles en stock;15-03-2018;France;Leverling;Dairy Products;360
10964;Folk och f HB;15-03-2018;France;Leverling;Seafood;375
10965;LILA-Supermercado;15-03-2018;USA;Hellstern;Produce;848
10966;Consolidated Holdings;15-03-2018;Switzerland;Peacock;Confections;591,6
10966;Suprmes dlices;15-03-2018;Switzerland;Peacock;Grains/Cereals;456
10966;Furia Bacalhau e Frutos do Mar;15-03-2018;Switzerland;Peacock;Seafood;208
10967;Vaffeljernet;18-03-2018;Germany;Fuller;Confections;110,4
10967;Comrcio Mineiro;18-03-2018;Germany;Fuller;Confections;800
10968;Magazzini Alimentari Riuniti;18-03-2018;Austria;Davolio;Beverages;135
10968;Kniglich Essen;18-03-2018;Austria;Davolio;Dairy Products;1140
10968;White Clover Markets;18-03-2018;Austria;Davolio;Grains/Cereals;133
10969;Bon app';18-03-2018;Brazil;Davolio;Seafood;108
10970;B's Beverages;19-03-2018;Spain;Dodsworth;Grains/Cereals;280
10971;Seven Seas Imports;19-03-2018;France;Fuller;Meat/Poultry;1733,06
10972;Island Trading;19-03-2018;France;Peacock;Dairy Products;17,5
10972;Pericles Comidas clsicas;19-03-2018;France;Peacock;Meat/Poultry;234
10973;Suprmes dlices;19-03-2018;France;Hellstern;Beverages;77,5
10973;HILARION-Abastos;19-03-2018;France;Hellstern;Confections;156,15
10973;Princesa Isabel Vinhos;19-03-2018;France;Hellstern;Seafood;57,9
10974;Victuailles en stock;20-03-2018;USA;Leverling;Condiments;439
10975;Rattlesnake Canyon Grocery;20-03-2018;Canada;Davolio;Beverages;77,5
10975;Folies gourmandes;20-03-2018;Canada;Davolio;Condiments;640
10976;Ricardo Adocicados;20-03-2018;Venezuela;Davolio;Produce;912
10977;Lazy K Kountry Store;21-03-2018;Sweden;Callahan;Beverages;540
10977;White Clover Markets;21-03-2018;Sweden;Callahan;Condiments;878
10977;B's Beverages;21-03-2018;Sweden;Callahan;Confections;285
10977;LINO-Delicateses;21-03-2018;Sweden;Callahan;Produce;530
10978;HILARION-Abastos;21-03-2018;Belgium;Dodsworth;Condiments;800
10978;Queen Cozinha;21-03-2018;Belgium;Dodsworth;Condiments;116,7
10978;Frankenversand;21-03-2018;Belgium;Dodsworth;Confections;400
10978;Piccolo und mehr;21-03-2018;Belgium;Dodsworth;Seafood;184
10979;HILARION-Abastos;21-03-2018;Austria;Callahan;Beverages;360
10979;Furia Bacalhau e Frutos do Mar;21-03-2018;Austria;Callahan;Condiments;1536,5
10979;Bottom-Dollar Markets;21-03-2018;Austria;Callahan;Confections;1317
10979;La maison d'Asie;21-03-2018;Austria;Callahan;Dairy Products;760
10979;Comrcio Mineiro;21-03-2018;Austria;Callahan;Dairy Products;300
10979;Laughing Bacchus Wine Cellars;21-03-2018;Austria;Callahan;Produce;540
10980;Tradio Hipermercados;22-03-2018;Sweden;Peacock;Beverages;310
10981;Lehmanns Marktstand;22-03-2018;Brazil;Davolio;Beverages;15810
10982;HILARION-Abastos;22-03-2018;Canada;Fuller;Beverages;414
10982;LILA-Supermercado;22-03-2018;Canada;Fuller;Produce;600
10983;La maison d'Asie;22-03-2018;USA;Fuller;Grains/Cereals;292,5
10983;Blauer See Delikatessen;22-03-2018;USA;Fuller;Seafood;504
10984;Pericles Comidas clsicas;25-03-2018;USA;Davolio;Beverages;90
10984;Hungry Owl All-Night Grocers;25-03-2018;USA;Davolio;Confections;959,75
10984;White Clover Markets;25-03-2018;USA;Davolio;Seafood;760
10985;Mre Paillarde;25-03-2018;Ireland;Fuller;Confections;628,2
10985;Kniglich Essen;25-03-2018;Ireland;Fuller;Dairy Products;1120
10985;Antonio Moreno Taquera;25-03-2018;Ireland;Fuller;Seafood;500
10986;Ottilies Kseladen;25-03-2018;Argentina;Callahan;Beverages;180
10986;Blauer See Delikatessen;25-03-2018;Argentina;Callahan;Condiments;195
10986;Save-a-lot Markets;25-03-2018;Argentina;Callahan;Confections;1215
10986;Bon app';25-03-2018;Argentina;Callahan;Dairy Products;630
10987;Familia Arquibaldo;26-03-2018;UK;Callahan;Beverages;276
10987;Die Wandernde Kuh;26-03-2018;UK;Callahan;Dairy Products;696
10987;Ernst Handel;26-03-2018;UK;Callahan;Produce;1800
10988;QUICK-Stop;26-03-2018;USA;Leverling;Confections;1972
10988;Hungry Owl All-Night Grocers;26-03-2018;USA;Leverling;Produce;1800
10989;North/South;26-03-2018;Brazil;Fuller;Condiments;1000
10989;Tortuga Restaurante;26-03-2018;Brazil;Fuller;Dairy Products;315
10989;Chop-suey Chinese;26-03-2018;Brazil;Fuller;Seafood;38,6
10990;Sant Gourmet;27-03-2018;Austria;Fuller;Beverages;840
10990;Cactus Comidas para llevar;27-03-2018;Austria;Fuller;Condiments;1881
10990;Lehmanns Marktstand;27-03-2018;Austria;Fuller;Confections;650
10990;Seven Seas Imports;27-03-2018;Austria;Fuller;Meat/Poultry;1560
10991;Berglunds snabbkp;27-03-2018;Germany;Davolio;Beverages;950
10991;Bon app';27-03-2018;Germany;Davolio;Beverages;300
10991;Wartian Herkku;27-03-2018;Germany;Davolio;Beverages;1620
10992;QUICK-Stop;27-03-2018;USA;Davolio;Dairy Products;69,6
10993;Great Lakes Food Market;27-03-2018;Sweden;King;Meat/Poultry;6189,5
10993;Maison Dewey;27-03-2018;Sweden;King;Seafood;337,75
10994;Piccolo und mehr;28-03-2018;Denmark;Fuller;Dairy Products;990
10995;Ocano Atlntico Ltda.;28-03-2018;Mexico;Davolio;Dairy Products;136
10995;Eastern Connection;28-03-2018;Mexico;Davolio;Produce;1060
10996;Folk och f HB;28-03-2018;Germany;Peacock;Grains/Cereals;560
10997;Lehmanns Marktstand;29-03-2018;Venezuela;Callahan;Dairy Products;1600
10997;Antonio Moreno Taquera;29-03-2018;Venezuela;Callahan;Grains/Cereals;140
10997;Lehmanns Marktstand;29-03-2018;Venezuela;Callahan;Seafood;240
10998;Richter Supermarkt;29-03-2018;Poland;Callahan;Beverages;54
10998;B's Beverages;29-03-2018;Poland;Callahan;Beverages;232,5
10998;B's Beverages;29-03-2018;Poland;Callahan;Condiments;199,5
10998;QUICK-Stop;29-03-2018;Poland;Callahan;Produce;200
10999;Hanari Carnes;29-03-2018;Germany;Hellstern;Condiments;273
10999;Kniglich Essen;29-03-2018;Germany;Hellstern;Produce;795
10999;LILA-Supermercado;29-03-2018;Germany;Hellstern;Seafood;193
11000;Lonesome Pine Restaurant;01-04-2018;USA;Fuller;Beverages;135
11000;Lazy K Kountry Store;01-04-2018;USA;Fuller;Condiments;550
11000;Victuailles en stock;01-04-2018;USA;Fuller;Condiments;390
11001;Seven Seas Imports;01-04-2018;Sweden;Fuller;Grains/Cereals;525
11001;Toms Spezialitten;01-04-2018;Sweden;Fuller;Meat/Poultry;144
11001;QUICK-Stop;01-04-2018;Sweden;Fuller;Produce;1800
11001;Godos Cocina Tpica;01-04-2018;Sweden;Fuller;Seafood;300
11002;Furia Bacalhau e Frutos do Mar;01-04-2018;USA;Peacock;Beverages;270
11002;HILARION-Abastos;01-04-2018;USA;Peacock;Grains/Cereals;336
11002;Wartian Herkku;01-04-2018;USA;Peacock;Meat/Poultry;960
11002;Ottilies Kseladen;01-04-2018;USA;Peacock;Seafood;336
11003;Save-a-lot Markets;01-04-2018;USA;Leverling;Beverages;72
11003;Simons bistro;01-04-2018;USA;Leverling;Grains/Cereals;70
11003;Lehmanns Marktstand;01-04-2018;USA;Leverling;Seafood;184
11004;Around the Horn;02-04-2018;Belgium;Leverling;Beverages;108
11004;Blondesddsl pre et fils;02-04-2018;Belgium;Leverling;Confections;187,38
11005;Frankenversand;02-04-2018;Finland;Fuller;Beverages;36
11005;Folk och f HB;02-04-2018;Finland;Fuller;Dairy Products;550
11006;Reggiani Caseifici;02-04-2018;USA;Leverling;Beverages;144
11006;Ricardo Adocicados;02-04-2018;USA;Leverling;Meat/Poultry;247,58
11007;Rattlesnake Canyon Grocery;03-04-2018;Portugal;Callahan;Condiments;1200
11007;Mre Paillarde;03-04-2018;Portugal;Callahan;Grains/Cereals;196
11007;Blondesddsl pre et fils;03-04-2018;Portugal;Callahan;Meat/Poultry;1237,9
11008;Hungry Owl All-Night Grocers;03-04-2018;Austria;King;Beverages;1260
11008;Galera del gastrnomo;03-04-2018;Austria;King;Dairy Products;451,5
11008;Rattlesnake Canyon Grocery;03-04-2018;Austria;King;Produce;3192
11009;Mre Paillarde;03-04-2018;Spain;Fuller;Beverages;54
11009;Ernst Handel;03-04-2018;Spain;Fuller;Dairy Products;306
11009;Berglunds snabbkp;03-04-2018;Spain;Fuller;Seafood;342
11010;Antonio Moreno Taquera;04-04-2018;Italy;Fuller;Beverages;45
11010;Trail's Head Gourmet Provisioners;04-04-2018;Italy;Fuller;Produce;600
11011;Morgenstern Gesundkost;04-04-2018;Germany;Leverling;Dairy Products;430
11011;Tortuga Restaurante;04-04-2018;Germany;Leverling;Seafood;530
11012;Trail's Head Gourmet Provisioners;04-04-2018;Germany;Davolio;Confections;460
11012;B's Beverages;04-04-2018;Germany;Davolio;Dairy Products;1224
11012;Let's Stop N Shop;04-04-2018;Germany;Davolio;Dairy Products;1290
11013;Ottilies Kseladen;04-04-2018;Spain;Fuller;Confections;25
11013;Familia Arquibaldo;04-04-2018;Spain;Fuller;Grains/Cereals;90
11013;Blauer See Delikatessen;04-04-2018;Spain;Fuller;Grains/Cereals;56
11013;Wartian Herkku;04-04-2018;Spain;Fuller;Seafood;190
11014;Blondesddsl pre et fils;05-04-2018;Venezuela;Fuller;Seafood;270,2
11015;Wellington Importadora;05-04-2018;Norway;Fuller;Condiments;234
11015;Reggiani Caseifici;05-04-2018;Norway;Fuller;Seafood;388,35
11016;Que Delcia;05-04-2018;UK;Dodsworth;Dairy Products;187,5
11016;QUICK-Stop;05-04-2018;UK;Dodsworth;Seafood;304
11017;Great Lakes Food Market;08-04-2018;Austria;Dodsworth;Beverages;450
11017;Mre Paillarde;08-04-2018;Austria;Dodsworth;Condiments;250
11017;Vaffeljernet;08-04-2018;Austria;Dodsworth;Dairy Products;6050
11018;Lehmanns Marktstand;08-04-2018;USA;Peacock;Dairy Products;760
11018;Lehmanns Marktstand;08-04-2018;USA;Peacock;Grains/Cereals;190
11018;Old World Delicatessen;08-04-2018;USA;Peacock;Seafood;625
11019;Ernst Handel;08-04-2018;Argentina;Hellstern;Confections;40
11019;White Clover Markets;08-04-2018;Argentina;Hellstern;Seafood;36
11020;Piccolo und mehr;09-04-2018;Germany;Fuller;Seafood;744
11021;Rattlesnake Canyon Grocery;09-04-2018;Germany;Leverling;Beverages;209
11021;B's Beverages;09-04-2018;Germany;Leverling;Confections;1215
11021;Hungry Coyote Import Store;09-04-2018;Germany;Leverling;Confections;1967,49
11021;HILARION-Abastos;09-04-2018;Germany;Leverling;Dairy Products;1218
11021;Vaffeljernet;09-04-2018;Germany;Leverling;Produce;2332
11022;Save-a-lot Markets;09-04-2018;Brazil;Dodsworth;Confections;322
11022;Furia Bacalhau e Frutos do Mar;09-04-2018;Brazil;Dodsworth;Dairy Products;1080
11023;Mre Paillarde;09-04-2018;UK;Davolio;Beverages;1380
11023;Tradio Hipermercados;09-04-2018;UK;Davolio;Produce;120
11024;Save-a-lot Markets;10-04-2018;UK;Peacock;Condiments;442,05
11024;Toms Spezialitten;10-04-2018;UK;Peacock;Confections;374,76
11024;Du monde entier;10-04-2018;UK;Peacock;Dairy Products;75
11024;La maison d'Asie;10-04-2018;UK;Peacock;Dairy Products;1075
11025;Wolski  Zajazd;10-04-2018;Finland;Hellstern;Beverages;180
11025;Save-a-lot Markets;10-04-2018;Finland;Hellstern;Seafood;120
11026;HILARION-Abastos;10-04-2018;Italy;Peacock;Produce;530
11026;Blauer See Delikatessen;10-04-2018;Italy;Peacock;Seafood;500
11027;Wilman Kala;11-04-2018;Canada;Davolio;Beverages;135
11027;Great Lakes Food Market;11-04-2018;Canada;Davolio;Confections;1035,3
11028;Great Lakes Food Market;11-04-2018;Germany;Fuller;Dairy Products;1320
11028;Mre Paillarde;11-04-2018;Germany;Fuller;Meat/Poultry;840
11029;Mre Paillarde;11-04-2018;Switzerland;Peacock;Condiments;526,8
11029;Laughing Bacchus Wine Cellars;11-04-2018;Switzerland;Peacock;Grains/Cereals;760
11030;Island Trading;12-04-2018;USA;King;Beverages;1900
11030;Ricardo Adocicados;12-04-2018;USA;King;Condiments;1494,5
11030;Frankenversand;12-04-2018;USA;King;Dairy Products;5500
11030;The Cracker Box;12-04-2018;USA;King;Meat/Poultry;7427,4
11031;Ana Trujillo Emparedados y helados;12-04-2018;USA;Hellstern;Beverages;810
11031;Berglunds snabbkp;12-04-2018;USA;Hellstern;Beverages;94,5
11031;Save-a-lot Markets;12-04-2018;USA;Hellstern;Dairy Products;344
11031;Blondesddsl pre et fils;12-04-2018;USA;Hellstern;Grains/Cereals;665
11031;Godos Cocina Tpica;12-04-2018;USA;Hellstern;Seafood;480
11032;Kniglich Essen;12-04-2018;USA;Fuller;Beverages;6587,5
11032;La maison d'Asie;12-04-2018;USA;Fuller;Dairy Products;1650
11032;Die Wandernde Kuh;12-04-2018;USA;Fuller;Seafood;665
11033;Ernst Handel;12-04-2018;Switzerland;King;Dairy Products;1296
11033;Folies gourmandes;12-04-2018;Switzerland;King;Meat/Poultry;2296
11034;Magazzini Alimentari Riuniti;15-04-2018;USA;Callahan;Condiments;233,4
11034;Wartian Herkku;15-04-2018;USA;Callahan;Condiments;171
11034;Queen Cozinha;15-04-2018;USA;Callahan;Confections;150
11035;LINO-Delicateses;15-04-2018;Belgium;Fuller;Beverages;180
11035;Sant Gourmet;15-04-2018;Belgium;Fuller;Beverages;1080
11035;Die Wandernde Kuh;15-04-2018;Belgium;Fuller;Grains/Cereals;420
11035;HILARION-Abastos;15-04-2018;Belgium;Fuller;Meat/Poultry;74,5
11036;Simons bistro;15-04-2018;Germany;Callahan;Dairy Products;1650
11036;Alfreds Futterkiste;15-04-2018;Germany;Callahan;Seafood;42
11037;Wellington Importadora;16-04-2018;Spain;King;Beverages;60
11038;Hanari Carnes;16-04-2018;Belgium;Davolio;Dairy Products;645
11038;Hungry Owl All-Night Grocers;16-04-2018;Belgium;Davolio;Grains/Cereals;14
11038;Que Delcia;16-04-2018;Belgium;Davolio;Seafood;92
11039;Ricardo Adocicados;16-04-2018;Venezuela;Davolio;Beverages;432
11039;Maison Dewey;16-04-2018;Venezuela;Davolio;Confections;1200
11039;Familia Arquibaldo;16-04-2018;Venezuela;Davolio;Grains/Cereals;546
11039;Die Wandernde Kuh;16-04-2018;Venezuela;Davolio;Produce;912
11040;Gourmet Lanchonetes;17-04-2018;USA;Peacock;Confections;200
11041;Frankenversand;17-04-2018;Switzerland;Leverling;Beverages;570
11041;Berglunds snabbkp;17-04-2018;Switzerland;Leverling;Condiments;1317
11042;Reggiani Caseifici;17-04-2018;Brazil;Fuller;Condiments;291,75
11042;Great Lakes Food Market;17-04-2018;Brazil;Fuller;Condiments;114
11043;Save-a-lot Markets;17-04-2018;France;Buchanan;Dairy Products;210
11044;QUICK-Stop;18-04-2018;Poland;Peacock;Confections;591,6
11045;Queen Cozinha;18-04-2018;Canada;Hellstern;Dairy Products;37,5
11045;Hungry Coyote Import Store;18-04-2018;Canada;Hellstern;Produce;1272
11046;Hungry Owl All-Night Grocers;18-04-2018;Germany;Callahan;Beverages;324
11046;Lonesome Pine Restaurant;18-04-2018;Germany;Callahan;Dairy Products;760
11046;Bon app';18-04-2018;Germany;Callahan;Dairy Products;480
11047;Furia Bacalhau e Frutos do Mar;19-04-2018;UK;King;Beverages;450
11047;Lonesome Pine Restaurant;19-04-2018;UK;King;Condiments;640,5
11048;Richter Supermarkt;19-04-2018;Canada;King;Confections;525
11049;Ernst Handel;19-04-2018;Brazil;Leverling;Beverages;190
11049;Die Wandernde Kuh;19-04-2018;Brazil;Leverling;Dairy Products;152
11050;Simons bistro;22-04-2018;Sweden;Callahan;Beverages;900
11051;Frankenversand;22-04-2018;France;King;Beverages;45
11052;France restauration;22-04-2018;Brazil;Leverling;Beverages;1380
11052;Berglunds snabbkp;22-04-2018;Brazil;Leverling;Condiments;285
11053;Wilman Kala;22-04-2018;Austria;Fuller;Dairy Products;640
11053;Island Trading;22-04-2018;Austria;Fuller;Grains/Cereals;831,25
11053;Frankenversand;22-04-2018;Austria;Fuller;Seafood;2187,5
11054;Tortuga Restaurante;23-04-2018;Argentina;Callahan;Beverages;280
11054;Antonio Moreno Taquera;23-04-2018;Argentina;Callahan;Dairy Products;25
11055;Save-a-lot Markets;23-04-2018;Venezuela;King;Beverages;67,5
11055;Blondesddsl pre et fils;23-04-2018;Venezuela;King;Confections;210
11055;Old World Delicatessen;23-04-2018;Venezuela;King;Grains/Cereals;390
11055;Great Lakes Food Market;23-04-2018;Venezuela;King;Produce;1060
11056;Antonio Moreno Taquera;23-04-2018;UK;Callahan;Dairy Products;1700
11056;Du monde entier;23-04-2018;UK;Callahan;Meat/Poultry;840
11056;Ottilies Kseladen;23-04-2018;UK;Callahan;Produce;1200
11057;Gourmet Lanchonetes;24-04-2018;UK;Leverling;Beverages;45
11058;Piccolo und mehr;24-04-2018;Germany;Dodsworth;Condiments;114
11058;Hungry Owl All-Night Grocers;24-04-2018;Germany;Dodsworth;Confections;30
11058;Vaffeljernet;24-04-2018;Germany;Dodsworth;Dairy Products;714
11059;Berglunds snabbkp;24-04-2018;Brazil;Fuller;Dairy Products;1190
11059;Hanari Carnes;24-04-2018;Brazil;Fuller;Meat/Poultry;468
11059;QUICK-Stop;24-04-2018;Brazil;Fuller;Seafood;180
11060;Alfreds Futterkiste;25-04-2018;Italy;Fuller;Condiments;130
11060;White Clover Markets;25-04-2018;Italy;Fuller;Dairy Products;136
11061;QUICK-Stop;25-04-2018;USA;Peacock;Dairy Products;510
11062;Wilman Kala;25-04-2018;Italy;Peacock;Beverages;180
11062;White Clover Markets;25-04-2018;Italy;Peacock;Meat/Poultry;328
11063;LINO-Delicateses;25-04-2018;Ireland;Leverling;Beverages;420
11063;Ernst Handel;25-04-2018;Ireland;Leverling;Seafood;736
11063;Morgenstern Gesundkost;25-04-2018;Ireland;Leverling;Seafood;289,5
11064;Save-a-lot Markets;26-04-2018;USA;Davolio;Confections;687,5
11064;Hungry Owl All-Night Grocers;26-04-2018;USA;Davolio;Meat/Poultry;3003
11064;Alfreds Futterkiste;26-04-2018;USA;Davolio;Meat/Poultry;820
11064;Folk och f HB;26-04-2018;USA;Davolio;Meat/Poultry;96
11064;Queen Cozinha;26-04-2018;USA;Davolio;Seafood;115,8
11065;HILARION-Abastos;26-04-2018;Venezuela;Callahan;Meat/Poultry;149
11065;Old World Delicatessen;26-04-2018;Venezuela;Callahan;Seafood;103,56
11066;Around the Horn;26-04-2018;USA;King;Beverages;490
11066;The Big Cheese;26-04-2018;USA;King;Confections;52,35
11066;Gourmet Lanchonetes;26-04-2018;USA;King;Confections;386,4
11067;Franchi S.p.A.;29-04-2018;Germany;Davolio;Seafood;86,85
11068;Save-a-lot Markets;29-04-2018;Brazil;Callahan;Beverages;1656
11068;Hungry Owl All-Night Grocers;29-04-2018;Brazil;Callahan;Condiments;364
11068;Save-a-lot Markets;29-04-2018;Brazil;Callahan;Produce;364,8
11069;Save-a-lot Markets;29-04-2018;Mexico;Davolio;Beverages;360
11070;Bon app';30-04-2018;Germany;Fuller;Beverages;720
11070;Rancho grande;30-04-2018;Germany;Fuller;Beverages;380
11070;Frankenversand;30-04-2018;Germany;Fuller;Confections;523,5
11070;Kniglich Essen;30-04-2018;Germany;Fuller;Dairy Products;250
11071;Let's Stop N Shop;30-04-2018;Venezuela;Davolio;Produce;450
11071;Que Delcia;30-04-2018;Venezuela;Davolio;Seafood;60
11072;QUICK-Stop;30-04-2018;Austria;Peacock;Beverages;152
11072;Save-a-lot Markets;30-04-2018;Austria;Peacock;Confections;357,5
11072;White Clover Markets;30-04-2018;Austria;Peacock;Grains/Cereals;4322,5
11072;Mre Paillarde;30-04-2018;Austria;Peacock;Seafood;386
11073;Familia Arquibaldo;30-04-2018;Mexico;Fuller;Beverages;90
11073;Eastern Connection;30-04-2018;Mexico;Fuller;Dairy Products;210
11074;Reggiani Caseifici;01-05-2018;Denmark;King;Confections;244,3
11075;Queen Cozinha;01-05-2018;Switzerland;Callahan;Beverages;190
11075;LINO-Delicateses;01-05-2018;Switzerland;Callahan;Beverages;36
11075;Bon app';01-05-2018;Switzerland;Callahan;Seafood;360
11076;Chop-suey Chinese;01-05-2018;France;Peacock;Condiments;500
11076;Bon app';01-05-2018;France;Peacock;Confections;92
11076;Berglunds snabbkp;01-05-2018;France;Peacock;Produce;465
11077;Gourmet Lanchonetes;01-05-2018;USA;Davolio;Beverages;456
11077;Let's Stop N Shop;01-05-2018;USA;Davolio;Beverages;36
11077;Hungry Owl All-Night Grocers;01-05-2018;USA;Davolio;Beverages;31
11077;Vins et alcools Chevalier;01-05-2018;USA;Davolio;Condiments;40
11077;Spcialits du monde;01-05-2018;USA;Davolio;Condiments;22
11077;Vins et alcools Chevalier;01-05-2018;USA;Davolio;Condiments;25
11077;White Clover Markets;01-05-2018;USA;Davolio;Condiments;80
11077;Around the Horn;01-05-2018;USA;Davolio;Condiments;17
11077;Bottom-Dollar Markets;01-05-2018;USA;Davolio;Condiments;26
11077;Around the Horn;01-05-2018;USA;Davolio;Confections;34,9
11077;Vaffeljernet;01-05-2018;USA;Davolio;Confections;81
11077;QUICK-Stop;01-05-2018;USA;Davolio;Dairy Products;76
11077;Chop-suey Chinese;01-05-2018;USA;Davolio;Dairy Products;32
11077;Piccolo und mehr;01-05-2018;USA;Davolio;Dairy Products;68
11077;Save-a-lot Markets;01-05-2018;USA;Davolio;Grains/Cereals;18
11077;Island Trading;01-05-2018;USA;Davolio;Grains/Cereals;14
11077;Wartian Herkku;01-05-2018;USA;Davolio;Grains/Cereals;66,5
11077;Richter Supermarkt;01-05-2018;USA;Davolio;Meat/Poultry;48
11077;North/South;01-05-2018;USA;Davolio;Produce;30
11077;Franchi S.p.A.;01-05-2018;USA;Davolio;Produce;23,25
11077;Magazzini Alimentari Riuniti;01-05-2018;USA;Davolio;Seafood;31
11077;Bon app';01-05-2018;USA;Davolio;Seafood;24
11077;Split Rail Beer & Ale;01-05-2018;USA;Davolio;Seafood;28,95
11077;Save-a-lot Markets;01-05-2018;USA;Davolio;Seafood;36
11077;Richter Supermarkt;01-05-2018;USA;Davolio;Seafood;30
